"date","sim_l2","sim_l1","sim_s2","sim_s1","eu_index_l2","eu_index_l1","us_index_l2","us_index_l1","eu_index_s2","eu_index_s1","us_index_s2","us_index_s1"
2007-12-03,356.00144390644,164.104730734726,5.79934549175173,36.0016668510085,383.9972,407.15816,689.18104,493.21247,7.59515,54.57434,8.41493,52.87115
2007-12-04,346.793117814783,161.97121344685,5.83823712431407,36.009202111765,374.06918,401.91963,680.16967,490.02208,7.79264,55.28679,8.52647,53.22633
2007-12-05,362.046830030438,165.521781376708,5.69645088464805,35.6941955652779,390.52696,410.78508,700.94407,497.53805,7.44851,54.06892,8.26491,52.41523
2007-12-06,374.800669905385,168.425345105319,5.53791284731759,35.2435397810256,404.28859,418.04693,722.1743,505.10711,7.18667,53.12132,8.01563,51.62949
2007-12-07,372.220054539193,167.83366523833,5.54004690008645,35.214015739253,401.50962,416.63499,720.39764,504.5201,7.23707,53.31036,8.03674,51.70227
2007-12-08,372.95927938352,167.990616625063,5.51145631544405,35.1041084972583,402.31166,417.07601,723.43341,505.61739,7.22372,53.26397,8.00428,51.59911
2007-12-09,373.949844899049,168.198766576532,5.46792369353042,34.9396806664609,403.38484,417.65732,727.94514,507.22838,7.20524,53.19865,7.95562,51.45169
2007-12-10,374.72672559643,168.362932853068,5.43806041719121,34.8236274896282,404.22754,418.11877,731.17961,508.39006,7.19127,53.14987,7.92168,51.34252
2007-12-11,356.858124921663,164.337436252459,5.72030761932144,35.7536858294596,384.95689,408.1786,694.37658,495.62915,7.53517,54.42368,8.3217,52.64346
2007-12-12,361.719795450021,165.445805348824,5.66025084845825,35.5867736354565,390.20582,410.98705,702.41253,498.52986,7.433,54.05771,8.22613,52.3456
2007-12-13,366.290008141375,166.479728434464,5.67777785553797,35.7367741892243,395.14046,413.61152,703.97006,499.11568,7.33996,53.72239,8.20908,52.29545
2007-12-14,364.604335679384,166.084765710861,5.90164434397245,36.650333348491,393.32659,412.68712,684.6652,492.30483,7.37455,53.85179,8.43537,53.02033
2007-12-15,362.125405423551,165.507332347748,6.01172210864823,37.0683464768382,390.65693,411.31155,674.70058,488.75462,7.42562,54.04113,8.55954,53.41817
2007-12-16,358.651908226831,164.704086455687,6.09248463826349,37.3410137792374,386.91428,409.36632,666.57911,485.84506,7.4979,54.30703,8.66397,53.7457
2007-12-17,356.340957512635,164.161327642827,6.11239991367541,37.3776078522714,384.4257,408.07483,663.7513,484.84685,7.54718,54.48839,8.70214,53.85943
2007-12-18,359.329174730561,164.838273620175,6.03011263803757,37.0963236108543,387.65388,409.81294,671.63798,487.75858,7.48488,54.2664,8.60013,53.54848
2007-12-19,359.332728531909,164.827606567847,6.04951741603172,37.1783554263745,387.6622,409.84213,670.25121,487.28528,7.48568,54.27215,8.61903,53.61241
2007-12-20,365.540756953539,166.240058854445,5.9993926610835,37.0823411853192,394.36415,413.40999,677.78938,490.0583,7.35624,53.80586,8.52228,53.31555
2007-12-21,376.119893705834,168.634155193241,5.7922814148142,36.4097401178072,405.78203,419.41973,699.99441,498.1181,7.14369,53.03138,8.24377,52.44845
2007-12-22,377.974812447044,169.033714636265,5.74737713312959,36.2569888455663,407.78793,420.48175,704.81876,499.86755,7.10919,52.90616,8.18828,52.28226
2007-12-23,379.540359401203,169.370397219326,5.71164185234378,36.1311154930441,409.48168,421.38035,708.78195,501.30599,7.08067,52.80281,8.14366,52.14113
2007-12-24,380.311357920788,169.536787693591,5.6922274322551,36.0600183262027,410.31824,421.83616,710.94863,502.10344,7.06746,52.75636,8.12001,52.06447
2007-12-25,378.469809293069,169.113895402009,5.67247864662992,35.9508631524112,408.33614,420.84267,711.50153,502.32995,7.10251,52.88997,8.11483,52.05445
2007-12-26,375.654351192562,168.473801915684,5.64691046261304,35.7986670611898,405.30323,419.30507,711.9495,502.52117,7.15635,53.09321,8.11113,52.04513
2007-12-27,361.765751863743,165.347729341638,5.77889100674088,36.1385163093783,390.32315,411.58146,691.99032,495.50954,7.42087,54.07723,8.33868,52.77969
2007-12-28,355.981933306197,164.014089308656,5.71157653615651,35.7638273526673,384.08728,408.3172,693.74481,496.16863,7.5403,54.51507,8.31869,52.72146
2007-12-29,355.683806135666,163.937484956524,5.73331852791593,35.849887663839,383.77006,408.17229,691.85821,495.52496,7.54765,54.54437,8.34249,52.79864
2007-12-30,355.454260854084,163.868715944389,5.77721744283205,36.0315528818387,383.52683,408.0675,688.2348,494.25831,7.55332,54.56776,8.38746,52.94694
2007-12-31,355.160613795651,163.790160971222,5.82538671930551,36.23177272348,383.21443,407.92625,684.2779,492.8619,7.56066,54.5972,8.4366,53.11036
2008-01-01,347.700580428525,162.058638052948,5.88579708488804,36.3607007929463,375.16956,403.66894,674.73928,489.45103,7.72005,55.17557,8.55458,53.49011
2008-01-02,340.321406813908,160.327523663324,5.94752157263135,36.4859472870474,367.21175,399.41166,665.24919,486.04017,7.88445,55.76589,8.67576,53.86986
2008-01-03,340.247988066267,160.299146973046,5.95327794537301,36.5099734298606,367.13677,399.39521,664.83617,485.92115,7.88723,55.77871,8.6826,53.89577
2008-01-04,320.95840699529,155.744608542102,6.22869974277726,37.29289464572,346.32703,388.10141,631.71432,473.84835,8.33554,57.36706,9.11659,55.24738
2008-01-05,322.218324111552,156.040822245294,6.22706482062492,37.3118911359746,347.69053,388.89002,632.71417,474.25396,8.30411,57.2621,9.10367,55.21178
2008-01-06,323.786528897849,156.408047342109,6.22633321536498,37.3424016870705,349.38672,389.8633,633.83942,474.70631,8.26475,57.12959,9.08888,55.17374
2008-01-07,325.034985551268,156.700334006858,6.22464270974787,37.3604052958668,350.73792,390.64197,634.83438,475.11015,8.23418,57.02715,9.07617,55.13822
2008-01-08,313.244136053608,153.847741848865,6.45391052701937,38.0546210911329,338.01873,383.58374,611.55595,466.43063,8.53253,58.06349,9.40877,56.15278
2008-01-09,323.353805731158,156.320249032701,6.30691457795327,37.683332484733,348.93188,389.80061,627.41335,472.50846,8.25805,57.13289,9.16596,55.43256
2008-01-10,325.34956729246,156.792245221873,6.18275921834758,37.2291230793553,351.08954,391.03031,637.03914,476.16412,8.2082,56.96363,9.02679,55.01602
2008-01-11,314.025189652956,154.05270547062,6.32838038744994,37.5994586536285,338.87329,384.25099,619.62514,469.68703,8.49473,57.96089,9.27473,55.7759
2008-01-12,314.938851008371,154.267234986151,6.28084228765406,37.4284401711125,339.86316,384.83546,623.39898,471.14802,8.47127,57.88391,9.21983,55.6114
2008-01-13,316.076502935333,154.533045919152,6.20684967450048,37.1620914331093,341.09477,385.55604,629.11155,473.33748,8.44164,57.78575,9.1368,55.37081
2008-01-14,316.999682552052,154.749073185407,6.15900456221716,36.9868960803954,342.09496,386.14465,633.02791,474.84176,8.41822,57.70865,9.08148,55.20172
2008-01-15,302.327338651128,151.157406994632,6.47846076888663,37.9820991925623,326.26503,377.23494,601.48856,463.04381,8.80904,59.05144,9.53541,56.58563
2008-01-16,305.808036628769,152.017121372958,6.6293595728109,38.6468765294176,330.02509,379.43232,594.56905,460.41055,8.70831,58.7171,9.64607,56.91854
2008-01-17,287.881551214397,147.551238620848,7.01195775294259,39.7580212961776,310.68281,368.33701,560.11192,447.0995,9.21985,60.44488,10.20648,58.57645
2008-01-18,286.964989045994,147.306166330003,7.12718441187731,40.1743686660155,309.69724,367.77551,553.4584,444.47279,9.25038,60.54822,10.32925,58.93351
2008-01-19,285.676844987576,146.963327833975,7.19579980411421,40.4053841431871,308.31063,366.97491,549.13601,442.76583,9.29315,60.6915,10.41171,59.17599
2008-01-20,283.971265870691,146.514630340695,7.24407121983613,40.5486217729582,306.47348,365.90425,545.64294,441.38615,9.35,60.88043,10.47972,59.37549
2008-01-21,282.239680141038,146.060264240169,7.27581285721116,40.6267615138611,304.60822,364.81342,542.99535,440.34375,9.40847,61.0741,10.53227,59.5275
2008-01-22,280.993914608204,145.727778377343,7.29618731683681,40.6705579763659,303.26724,364.03303,541.2193,439.64904,9.4512,61.21611,10.56798,59.62686
2008-01-23,295.11592467318,149.379733011065,7.0171378852361,39.977563568093,318.51215,373.20539,564.03002,448.93787,8.97742,59.6851,10.12372,58.37983
2008-01-24,295.202725655402,149.391790906571,6.7922663810129,39.1272421618784,318.60951,373.28564,576.30256,453.84666,8.97593,59.68341,9.90456,57.75197
2008-01-25,286.474697054228,147.173175180982,7.01442595222631,39.7890785459556,309.19311,367.79275,558.11881,446.7124,9.24254,60.57308,10.21833,58.67049
2008-01-26,287.633481521745,147.457619638032,6.91184052738648,39.4172004171223,310.44736,368.56166,564.38677,449.24612,9.20672,60.45902,10.10535,58.33272
2008-01-27,289.875684892565,148.024950891995,6.81547815253212,39.106818738336,312.87099,370.02331,571.15556,451.96553,9.13619,60.23074,9.98526,57.99427
2008-01-28,292.746227552961,148.748679646003,6.7279106264772,38.838872950708,315.97286,371.88065,577.97609,454.68913,9.04682,59.93946,9.86703,57.65582
2008-01-29,297.360852605016,149.911029976576,6.66038851696421,38.6830080307901,320.95726,374.8372,584.89785,457.43674,8.90521,59.47368,9.74976,57.31729
2008-01-30,293.519100447205,148.932762277135,6.72221727913624,38.8415489480445,316.81436,372.442,578.77867,455.0677,9.02126,59.86457,9.8525,57.62386
2008-01-31,302.60120743332,151.227215043715,6.48592751250815,38.1342409387146,326.62093,378.23032,598.33917,462.78091,8.74258,58.94331,9.5196,56.65448
2008-02-01,309.702744091651,152.991712199985,6.31233388749017,37.6044775905697,334.28994,382.6948,613.75368,468.76522,8.5387,58.25936,9.27537,55.93119
2008-02-02,308.496451477971,152.679994379938,6.34406309800353,37.7053140899696,332.99174,381.97603,610.92681,467.70918,8.57293,58.37939,9.31894,56.06291
2008-02-03,306.216175554434,152.106073329707,6.39452839114121,37.8604373490882,330.53425,380.59077,606.22378,465.93236,8.63756,58.60272,9.39164,56.2851
2008-02-04,303.471228377635,151.417214583482,6.45065951194081,38.0270556480478,327.57513,378.91121,600.90927,463.91149,8.71644,58.87356,9.47484,56.53745
2008-02-05,291.252126459698,148.358381327541,6.93874310255641,39.6929576710384,314.38928,371.3088,562.99066,449.29526,9.06815,60.06459,10.07297,58.32665
2008-02-06,286.195922752431,147.060618468355,7.03653877955254,39.9548002856921,308.93504,368.11114,554.3837,445.88228,9.22483,60.58678,10.22565,58.77309
2008-02-07,296.737820592988,149.758919892948,7.00080445230256,40.0675097567193,320.31809,374.91583,562.96096,449.35336,8.88508,59.47442,10.06708,58.32119
2008-02-08,294.907276329707,149.286800964698,7.05435790770228,40.2322119989815,318.34578,373.78489,558.96734,447.78161,8.94109,59.66512,10.13944,58.5342
2008-02-09,295.760591278913,149.488525135347,7.04872246557828,40.2244396685152,319.27059,374.35105,559.83583,448.15149,8.91638,59.58595,10.1249,58.4858
2008-02-10,297.524418368053,149.926444831594,7.0210400731089,40.1626552500036,321.17831,375.49273,562.44855,449.21927,8.86447,59.41574,10.07852,58.35776
2008-02-11,298.434802315088,150.147472016544,6.97110756908395,39.9991630656011,322.16478,376.09271,565.71894,450.54632,8.83845,59.33179,10.02052,58.19974
2008-02-12,298.524231589863,150.160111790998,6.83284008555161,39.4742846145717,322.26504,376.17512,573.3297,453.59827,8.83687,59.3298,9.88638,57.81396
2008-02-13,307.987030379429,152.529883179111,6.65295115125265,38.9931234481488,332.48411,382.16297,589.37042,459.96581,8.55602,58.39028,9.60853,57.0051
2008-02-14,297.242939184864,149.859179444262,6.8060134210194,39.36616155862,320.88928,375.52323,573.44578,453.77422,8.85559,59.41571,9.86897,57.78114
2008-02-15,294.945926624097,149.27008706291,6.76683588397833,39.1664223260622,318.41324,374.0978,574.19417,454.09214,8.92497,59.65169,9.85669,57.74896
2008-02-16,293.891718056781,149.007931921913,6.75779692968953,39.1142060809126,317.27883,373.4547,574.07797,454.06802,8.95858,59.76727,9.85922,57.76404
2008-02-17,293.129638902803,148.803175706733,6.75691393502178,39.093164225484,316.45977,372.99593,573.66952,453.92832,8.98315,59.85252,9.86736,57.78829
2008-02-18,292.560817391569,148.641619791917,6.75683756800311,39.0795194878536,315.84933,372.65943,573.32481,453.81376,9.00155,59.9171,9.87438,57.80998
2008-02-19,292.126299181751,148.515121432296,6.75506823829776,39.0666940838731,315.38387,372.40807,573.14568,453.7645,9.01555,59.96697,9.87803,57.82762
2008-02-20,300.904067604194,150.736213591392,6.68628775551447,38.9992258106385,324.86412,378.02847,582.73503,457.58249,8.74561,59.0725,9.71337,57.3495
2008-02-21,287.590726490138,147.391585895946,6.78722968038347,39.1070523726463,310.49443,369.69139,568.10224,451.85966,9.13225,60.38153,9.95651,58.07101
2008-02-22,291.085294344865,148.277100790012,6.67157805335729,38.7441669955739,314.27089,371.96263,576.88294,455.3734,9.02202,60.02044,9.80298,57.62704
2008-02-23,293.948022966583,148.994809068927,6.60487634133909,38.5513628725868,317.36527,373.817,582.64871,457.67095,8.93445,59.73243,9.70588,57.34574
2008-02-24,296.416822702074,149.610755786063,6.55383248359385,38.4058586989034,320.03441,375.41224,587.3182,459.5269,8.86071,59.48919,9.62905,57.1186
2008-02-25,298.595367709793,150.151465203937,6.48171173326437,38.170061807853,322.39023,376.81736,593.11019,461.81505,8.79685,59.27809,9.53499,56.83896
2008-02-26,300.561310669783,150.635662896284,6.37123022955618,37.7801015268177,324.51656,378.08347,601.21398,464.99143,8.74017,59.09035,9.40556,56.45702
2008-02-27,291.174943240351,148.273598500512,6.29484917250757,37.2840397354753,314.38583,372.20551,599.72288,464.43691,9.01322,60.0166,9.42853,56.5296
2008-02-28,283.072320413938,146.200604641272,6.37155268169962,37.4158446326113,305.64094,367.05208,589.24517,460.40273,9.26471,60.85722,9.59358,57.02774
2008-02-29,267.803115411438,142.247685158941,6.71220169467559,38.4147359923176,289.15789,357.17763,557.67307,448.09079,9.76562,62.50574,10.10839,58.56135
2008-03-01,267.607106595047,142.187111939038,6.70802834140497,38.3954997545739,288.94959,357.07134,557.80605,448.16601,9.77423,62.53674,10.10698,58.56038
2008-03-02,267.462827061008,142.136565296901,6.70334602098923,38.3771757776803,288.79714,356.99942,557.98679,448.2604,9.78058,62.56046,10.10452,58.55917
2008-03-03,267.259538011872,142.074446709295,6.69934201121766,38.3578615877519,288.58097,356.88804,558.10955,448.33206,9.78952,62.59248,10.10339,58.55824
2008-03-04,264.210705747668,141.254475280958,6.7323772313938,38.4130222548702,285.29224,354.87668,554.17562,446.77311,9.90254,62.95724,10.1755,58.7713
2008-03-05,266.097604870692,141.749360787419,6.63759377826607,38.1019681983654,287.33299,356.16805,560.63879,449.39963,9.83041,62.73139,10.05488,58.42704
2008-03-06,251.413261787975,137.828721496049,6.88940518232861,38.7175084467949,271.48011,346.36493,536.0073,439.54924,10.37342,64.46741,10.49673,59.71466
2008-03-07,247.102773936244,136.637914867581,7.00900907738889,39.0568375588829,266.82871,343.41946,526.7703,435.78294,10.55266,65.02794,10.67852,60.23566
2008-03-08,243.651411459295,135.675125716574,7.10161685500587,39.311165962728,263.10491,341.04481,519.70684,432.88213,10.70153,65.49023,10.82264,60.64499
2008-03-09,240.743875670588,134.857069216743,7.17907082737142,39.5184766693627,259.96827,339.03357,513.88869,430.47981,10.83073,65.88924,10.94473,60.98751
2008-03-10,238.684734932976,134.270372482984,7.2340634728647,39.6617739336802,257.7477,337.60727,509.82402,428.79815,10.92479,66.17907,11.03225,61.22921
2008-03-11,257.69582561763,139.608910062524,6.71736597497774,38.301688248969,278.28012,351.07636,547.55737,444.68686,10.05607,63.55169,10.21654,58.96956
2008-03-12,247.938787757639,136.956712028448,6.75361045980418,38.2005064508349,267.74692,344.45406,538.55436,441.05244,10.43664,64.75772,10.38383,59.45614
2008-03-13,247.915080316906,136.94103291233,6.64116478371925,37.7776955139435,267.72441,344.46112,544.5726,443.53804,10.43886,64.76817,10.26853,59.12978
2008-03-14,236.973464589123,133.909897955073,6.9037690482405,38.4973482523521,255.91161,336.88333,522.20049,434.44878,10.90093,66.2052,10.69126,60.35055
2008-03-15,232.737226128369,132.70481257572,6.92568959889142,38.4677004788179,251.33978,333.89521,517.98564,432.71649,11.09704,66.80438,10.77824,60.60238
2008-03-16,229.574628720056,131.793952725009,6.94629857043138,38.4572494841673,247.9273,331.64945,514.62051,431.33183,11.24907,67.26567,10.84898,60.80274
2008-03-17,227.552749329935,131.204338131668,6.97235490253085,38.4964824832654,245.74665,330.21175,511.83571,430.18387,11.34942,67.56943,10.90828,60.96887
2008-03-18,245.989359184534,136.510751307789,6.3806259946256,36.843370166061,265.66019,343.61164,554.68945,448.20848,10.43144,64.84055,9.99545,58.42639
2008-03-19,238.3496594686,134.381860475538,6.75220690404113,38.0872066227305,257.41264,338.30008,527.6749,437.31023,10.75689,65.85574,10.48263,59.85705
2008-03-20,256.585409294229,139.513377966202,6.53236003074564,37.7484806259412,277.10984,351.26507,552.24828,447.50935,9.9355,63.34513,9.99506,58.46918
2008-03-21,259.607797008193,140.321368733103,6.47483172504914,37.6024563993173,280.37719,353.35842,557.66408,449.71975,9.81969,62.97952,9.89755,58.18733
2008-03-22,262.402939998232,141.064610492,6.43435159245945,37.5120466231281,283.39919,355.28542,561.99893,451.48379,9.71529,62.6483,9.82114,57.96177
2008-03-23,264.678674257259,141.667932434061,6.39460133476886,37.4127585175232,285.86029,356.85103,565.95889,453.09063,9.63255,62.38511,9.75241,57.76074
2008-03-24,265.395766447595,141.857175413302,6.33979356874739,37.2188185385224,286.63807,357.35959,569.749,454.62403,9.6083,62.31014,9.68753,57.5726
2008-03-25,260.23794908459,140.469714785476,6.21892401966516,36.6273047367089,281.07073,353.91227,573.37166,456.0878,9.79644,62.92375,9.62653,57.3952
2008-03-26,250.457468787654,137.821088930451,6.25695237997687,36.549907100046,270.51054,347.2867,563.76499,452.28474,10.16582,64.11363,9.78811,57.88143
2008-03-27,243.510944285473,135.900768347882,6.3832150506905,36.8761412642047,263.01096,342.49482,550.91564,447.14792,10.44804,65.00721,10.01058,58.5441
2008-03-28,240.803412840589,135.136093643069,6.50234210610882,37.2701823269967,260.08965,340.61433,542.05195,443.56695,10.56541,65.37596,10.17183,59.02141
2008-03-29,240.803641483507,135.130351949595,6.4741777064634,37.1622205020967,260.0929,340.63804,543.65428,444.23854,10.56731,65.38549,10.14241,58.93561
2008-03-30,240.859911005265,135.135829618642,6.43396227186723,37.0137170845177,260.15668,340.7016,545.96687,445.19941,10.56624,65.38586,10.09968,58.81826
2008-03-31,240.92254888102,135.142789557803,6.39180056420705,36.8573050284862,260.22734,340.76978,548.42284,446.21935,10.56483,65.38523,10.05485,58.69446
2008-04-01,265.939944856829,142.149985691434,6.03533950396161,36.1279416246858,287.25235,358.48581,587.19706,462.01135,9.46924,61.99854,9.34456,56.62679
2008-04-02,264.601408388002,141.782677837448,6.04799511582314,36.1519008906582,285.80986,357.60815,585.36728,461.30874,9.51716,62.15885,9.37309,56.71852
2008-04-03,264.552693028268,141.760051305214,6.01990047538581,36.0418031334792,285.76054,357.59955,587.17027,462.03644,9.52025,62.17233,9.34472,56.63784
2008-04-04,261.535320987808,140.942015450921,5.96505018978139,35.7568588541925,282.50458,355.58425,588.53585,462.59145,9.63009,62.53433,9.32347,56.5779
2008-04-05,261.96209170882,141.057539111451,5.95793853055258,35.7461731582666,282.96883,355.89818,589.36329,462.93438,9.61604,62.49207,9.31059,56.55038
2008-04-06,262.812500242324,141.266659554745,5.95887955131201,35.771900938748,283.8907,356.49966,589.92772,463.17382,9.58542,62.39591,9.30205,56.53035
2008-04-07,263.22871125376,141.368564954877,5.96020634197792,35.7822802083238,284.34357,356.80574,590.19377,463.29591,9.57191,62.35529,9.29883,56.5147
2008-04-08,261.076321822469,140.780799882521,6.0133411944238,35.9495098304304,282.02181,355.37068,585.02746,461.28575,9.64964,62.6118,9.37897,56.76224
2008-04-09,254.425355619149,138.978149048773,6.08662221038121,36.0913831276065,274.84051,350.86836,575.27107,457.45669,9.89645,63.41594,9.5355,57.23989
2008-04-10,256.614087835798,139.566543981138,6.0200799693106,35.8821015510973,277.20804,352.40146,581.13249,459.805,9.81245,63.1503,9.43866,56.95277
2008-04-11,245.099502729759,136.42579307948,6.25446630457251,36.5468096215911,264.77258,344.51892,557.31948,450.40264,10.25371,64.57363,9.82563,58.1232
2008-04-12,244.145712252376,136.154690567598,6.2675613025211,36.5756845089989,263.74529,343.87188,555.85853,449.83026,10.29543,64.70851,9.85217,58.20449
2008-04-13,243.281716981965,135.905784616397,6.28019233947337,36.6046499427387,262.81498,343.2867,554.48629,449.29296,10.33345,64.83152,9.87719,58.28117
2008-04-14,242.740265959736,135.740408209869,6.28909327928973,36.6267930158356,262.23309,342.92795,553.55187,448.93199,10.35734,64.90999,9.89418,58.33417
2008-04-15,246.043470239206,136.654315977724,6.24877418283606,36.5548222301843,265.80458,345.2835,558.43922,450.93141,10.21772,64.47584,9.80741,58.08143
2008-04-16,252.700924309516,138.494032161889,5.90639828092829,35.3868148723762,272.9998,349.97832,584.11136,461.31421,9.94203,63.60954,9.35652,56.75012
2008-04-17,254.334787762353,138.932262158367,5.92039685883076,35.4828579321604,274.76806,351.13345,584.46689,461.473,9.87901,63.4114,9.35129,56.73797
2008-04-18,268.994919376893,142.926587311341,5.77322021037984,35.2376730645788,290.60916,361.27678,605.18104,469.66864,9.31091,61.59155,9.02043,55.73801
2008-04-19,267.439661780131,142.502806904968,5.76294121595672,35.1647764165357,288.93229,360.25642,604.74746,469.5188,9.3658,61.77636,9.02726,55.76421
2008-04-20,265.103536982689,141.87129546986,5.74506638915084,35.0430687129292,286.41176,358.70687,604.25957,469.34781,9.44886,62.05356,9.03502,55.79213
2008-04-21,261.99667982867,141.030242722838,5.72021749448093,34.8742196318283,283.05849,356.62871,603.67043,469.13715,9.56099,62.42504,9.04452,55.82324
2008-04-22,255.514677224303,139.275913610811,5.7970221154854,35.0451167178459,276.05867,352.24077,593.26816,465.1114,9.7988,63.2047,9.20073,56.30971
2008-04-23,260.185957650137,140.539410083574,5.80146226694936,35.1719849791067,281.10872,355.48439,596.58106,466.42737,9.62098,62.63467,9.1498,56.15782
2008-04-24,269.159905085736,142.953352198158,5.79740790553676,35.3595828334352,290.80755,361.63908,603.66169,469.21321,9.29049,61.56232,9.0417,55.82945
2008-04-25,274.074224811811,144.248708870331,5.73692062312766,35.2228399097993,296.12047,364.96532,611.53774,472.29228,9.12216,61.00803,8.92422,55.46979
2008-04-26,274.154285731306,144.251556096485,5.7418529963437,35.2482488604376,296.21039,365.04372,611.22867,472.19119,9.11997,61.00409,8.92881,55.49075
2008-04-27,274.16420741584,144.241173364525,5.74858038239441,35.277582290148,296.22453,365.07544,610.76995,472.03225,9.12071,61.00997,8.93591,55.51615
2008-04-28,273.984108604372,144.195983924547,5.75689055602471,35.3073449783924,296.03336,364.98067,610.12008,471.79943,9.12881,61.04043,8.94622,55.5469
2008-04-29,272.816264427584,143.879007775021,5.81932059189457,35.5394101196896,294.77495,364.22805,604.87205,469.78809,9.1689,61.17789,9.02351,55.79014
2008-04-30,272.238902162897,143.717371374254,5.87506840463444,35.7555046560244,294.15452,363.86842,600.60951,468.15153,9.18943,61.2499,9.08741,55.99058
2008-05-01,285.488291185943,147.204965981717,5.72346828969964,35.433427916903,308.4739,372.74828,620.51369,475.92611,8.74259,59.76421,8.78576,55.06539
2008-05-02,288.987311741948,148.0971775292,5.7042536976609,35.4289582812289,312.2582,375.05826,624.44566,477.44979,8.63671,59.40564,8.73041,54.89597
2008-05-03,287.766549046562,147.774701400309,5.71025272587085,35.4308747269121,310.94274,374.29195,623.13839,476.96587,8.67428,59.53816,8.74881,54.95695
2008-05-04,284.992236865511,147.051533011291,5.71343776695837,35.3903701041163,307.94858,372.51349,620.9127,476.12989,8.75903,59.83232,8.78034,55.06135
2008-05-05,283.805235131882,146.736243244562,5.72056926471992,35.3973622961755,306.66952,371.76335,619.54455,475.62093,8.79664,59.96409,8.79979,55.12552
2008-05-06,285.429748145901,147.146469633358,5.60686098710411,34.9645669015993,308.42845,372.85291,628.9943,479.26417,8.74741,59.79963,8.66576,54.70972
2008-05-07,281.311729230221,146.074903137037,5.85714482221743,35.9243528040354,303.98218,370.18882,607.39517,471.05216,8.87283,60.23165,8.96172,55.64739
2008-05-08,282.739599658482,146.435687780193,5.80134921709417,35.7285072250213,305.52863,371.15335,612.29787,472.9696,8.82882,60.08553,8.88954,55.42636
2008-05-09,278.809463943851,145.407611736378,5.86751436310653,35.9197125318606,301.28525,368.59796,604.77078,470.07872,8.95164,60.50658,8.99814,55.7678
2008-05-10,279.780330377501,145.649018448713,5.83196251047101,35.7961921745407,302.33786,369.26359,607.92839,471.32208,8.92141,60.40752,8.95142,55.6246
2008-05-11,281.215174024444,146.014608193628,5.75358646134673,35.5077920024571,303.89188,370.23427,614.46577,473.87249,8.8771,60.26063,8.8557,55.33011
2008-05-12,282.236552994506,146.268322164063,5.71751956848241,35.3810230495158,304.99913,370.9304,617.78571,475.16837,8.84572,60.15718,8.80797,55.18143
2008-05-13,282.88132046514,146.425460040056,5.72183452084924,35.4147176638196,305.69942,371.3793,617.92243,475.23704,8.82584,60.09286,8.80545,55.17664
2008-05-14,286.043962147916,147.23406252888,5.68758192072767,35.3415985452093,309.1207,373.48074,622.66463,477.07737,8.72757,59.76163,8.73741,54.96639
2008-05-15,291.534760142502,148.637264000312,5.55552691188898,34.9098475372073,315.05804,377.09081,636.28503,482.31206,8.5604,59.19257,8.5458,54.36659
2008-05-16,289.743477003766,148.170632324797,5.50944027876016,34.683054962774,313.12586,375.95793,638.52625,483.1777,8.61409,59.38142,8.51591,54.27482
2008-05-17,290.188877632291,148.284515323441,5.50969273462062,34.7003090958853,313.61082,376.27242,638.86118,483.32065,8.60222,59.34375,8.51133,54.27023
2008-05-18,290.852309232845,148.435570740052,5.51431008864389,34.7327451913109,314.33142,376.72807,638.98993,483.38559,8.58336,59.28193,8.50999,54.26703
2008-05-19,291.326833810855,148.544802814639,5.51833084774132,34.7572855040052,314.84788,377.06094,639.05513,483.42676,8.57066,59.24132,8.50971,54.26412
2008-05-20,281.582993371242,146.050710982344,5.57242372827206,34.7922343166297,304.32098,370.78079,627.6874,479.14385,8.85853,60.23943,8.66146,54.75075
2008-05-21,267.928109269068,142.499677698987,5.7043488332602,35.0618148766627,289.56697,361.81572,607.47358,471.44564,9.28901,61.70639,8.94044,55.63511
2008-05-22,271.113511092248,143.337025367182,5.69240776381865,35.0842913077715,293.01298,363.99109,610.70425,472.716,9.17907,61.34458,8.89252,55.48864
2008-05-23,262.313285091578,141.001073150389,5.81946964969024,35.4181218637493,283.50529,358.10843,594.97469,466.64466,9.47827,62.34775,9.12189,56.207
2008-05-24,262.894672064344,141.152677123211,5.81152474406015,35.3960244475894,284.13692,358.52976,596.00179,467.06363,9.45915,62.28831,9.10681,56.15584
2008-05-25,263.915802623758,141.418120418269,5.80019436454435,35.3733759096903,285.24384,359.25058,597.57325,467.69557,9.42389,62.17565,9.08326,56.08423
2008-05-26,265.355853193414,141.792436303602,5.78468843666877,35.3455238112993,286.80356,360.25531,599.7345,468.55756,9.37362,62.01326,9.05071,55.98903
2008-05-27,267.196397492377,142.270873282574,5.76426560693629,35.3072893465516,288.79618,361.52948,602.53291,469.66851,9.30952,61.80464,9.00874,55.86645
2008-05-28,272.748980003854,143.739518678721,5.74650986528957,35.3591921446265,294.80096,365.31086,607.89038,471.77343,9.11638,61.16697,8.92808,55.61906
2008-05-29,279.078934161095,145.397797120022,5.7179616850847,35.381346108171,301.6461,369.57527,614.56305,474.37919,8.9056,60.46328,8.82994,55.31705
2008-05-30,279.864229910558,145.592732985096,5.69268480056221,35.2962404494832,302.49838,370.12092,616.96931,475.32427,8.88176,60.38577,8.79565,55.21387
2008-05-31,278.507595635993,145.229607350673,5.71126091511203,35.3450882513025,301.03552,369.24946,614.64897,474.44688,8.9261,60.53985,8.8291,55.32014
